ticker,bank_name,source_type,form_type,period_year,period_quarter,period_label,expected_doc_count,observed_doc_count,status,status_detail,storage_kind,local_refs,source_urls,manual_search_hint,notes
ASB,Associated Banc-Corp,call_report,call_report,2025,3,2025_Q3,1,0,not_public,call report not returned by FDIC API for requested quarter,local_file,,https://api.fdic.gov/banks/financials?format=json&limit=200&sort_by=REPDTE&sort_order=DESC&filters=CERT:11237,Associated Banc-Corp call report 2025 Q3,"Matched FDIC institution 'Associated Bank Menomonee Falls' / ASSOCIATED BANC-CORP (CERT 11237, confidence 1.0)"
ASB,Associated Banc-Corp,call_report,call_report,2025,4,2025_Q4,1,0,not_public,call report not returned by FDIC API for requested quarter,local_file,,https://api.fdic.gov/banks/financials?format=json&limit=200&sort_by=REPDTE&sort_order=DESC&filters=CERT:11237,Associated Banc-Corp call report 2025 Q4,"Matched FDIC institution 'Associated Bank Menomonee Falls' / ASSOCIATED BANC-CORP (CERT 11237, confidence 1.0)"
ASB,Associated Banc-Corp,sec_filing,10-K,2024,4,2024_Q4,0,1,not_filed_by_cutoff,filing missing locally,zip_member,/Users/omtailor/BUFN403_Capstone/10K_10Q_8K_DEF14A_combined_data.zip::data/sec-edgar-filings/ASB/10-K/ASB_10-K_2024_Q4/primary-document.html,,ASB 10-K 2024,
ASB,Associated Banc-Corp,sec_filing,10-K,2025,4,2025_Q4,0,1,not_filed_by_cutoff,filing missing locally,zip_member,/Users/omtailor/BUFN403_Capstone/10K_10Q_8K_DEF14A_combined_data.zip::data/sec-edgar-filings/ASB/10-K/ASB_10-K_2025_Q4/primary-document.html,,ASB 10-K 2025,
ASB,Associated Banc-Corp,sec_filing,10-Q,2024,1,2024_Q1,0,1,not_filed_by_cutoff,filing missing locally,zip_member,/Users/omtailor/BUFN403_Capstone/10K_10Q_8K_DEF14A_combined_data.zip::data/sec-edgar-filings/ASB/10-Q/ASB_10-Q_2024_Q1/primary-document.html,,ASB 10-Q 2024,
ASB,Associated Banc-Corp,sec_filing,10-Q,2024,2,2024_Q2,1,1,available,local filing coverage complete,zip_member,/Users/omtailor/BUFN403_Capstone/10K_10Q_8K_DEF14A_combined_data.zip::data/sec-edgar-filings/ASB/10-Q/ASB_10-Q_2024_Q2/primary-document.html,https://www.sec.gov/Archives/edgar/data/7789/000000778924000043/asb-20240331.htm,ASB 10-Q 2024,
ASB,Associated Banc-Corp,sec_filing,10-Q,2024,3,2024_Q3,1,1,available,local filing coverage complete,zip_member,/Users/omtailor/BUFN403_Capstone/10K_10Q_8K_DEF14A_combined_data.zip::data/sec-edgar-filings/ASB/10-Q/ASB_10-Q_2024_Q3/primary-document.html,https://www.sec.gov/Archives/edgar/data/7789/000000778924000062/asb-20240630.htm,ASB 10-Q 2024,
ASB,Associated Banc-Corp,sec_filing,10-Q,2025,1,2025_Q1,0,1,not_filed_by_cutoff,filing missing locally,zip_member,/Users/omtailor/BUFN403_Capstone/10K_10Q_8K_DEF14A_combined_data.zip::data/sec-edgar-filings/ASB/10-Q/ASB_10-Q_2025_Q1/primary-document.html,,ASB 10-Q 2025,
ASB,Associated Banc-Corp,sec_filing,10-Q,2025,2,2025_Q2,1,1,available,local filing coverage complete,zip_member,/Users/omtailor/BUFN403_Capstone/10K_10Q_8K_DEF14A_combined_data.zip::data/sec-edgar-filings/ASB/10-Q/ASB_10-Q_2025_Q2/primary-document.html,https://www.sec.gov/Archives/edgar/data/7789/000000778925000049/asb-20250331.htm,ASB 10-Q 2025,
ASB,Associated Banc-Corp,sec_filing,10-Q,2025,3,2025_Q3,1,1,available,local filing coverage complete,zip_member,/Users/omtailor/BUFN403_Capstone/10K_10Q_8K_DEF14A_combined_data.zip::data/sec-edgar-filings/ASB/10-Q/ASB_10-Q_2025_Q3/primary-document.html,https://www.sec.gov/Archives/edgar/data/7789/000000778925000116/asb-20250630.htm,ASB 10-Q 2025,
ASB,Associated Banc-Corp,sec_filing,DEF 14A,2024,2,2024_Q2,0,1,not_filed_by_cutoff,filing missing locally,zip_member,/Users/omtailor/BUFN403_Capstone/10K_10Q_8K_DEF14A_combined_data.zip::data/sec-edgar-filings/ASB/DEF 14A/ASB_DEF14A_2024_Q2/primary-document.html,,ASB DEF 14A 2024,
ASB,Associated Banc-Corp,sec_filing,DEF 14A,2025,2,2025_Q2,0,1,not_filed_by_cutoff,filing missing locally,zip_member,/Users/omtailor/BUFN403_Capstone/10K_10Q_8K_DEF14A_combined_data.zip::data/sec-edgar-filings/ASB/DEF 14A/ASB_DEF14A_2025_Q2/primary-document.html,,ASB DEF 14A 2025,
ASB,Associated Banc-Corp,sec_filing,8-K,2022,1,2022_Q1,1,0,missing,quarterly 8-K inventory compared to SEC filing list,local_file,,https://www.sec.gov/Archives/edgar/data/7789/000000778922000014/asb-20220307.htm,ASB 8-K 2022 Q1,
ASB,Associated Banc-Corp,sec_filing,8-K,2022,2,2022_Q2,5,0,missing,quarterly 8-K inventory compared to SEC filing list,local_file,,https://www.sec.gov/Archives/edgar/data/7789/000000778922000021/asb-20220421.htm | https://www.sec.gov/Archives/edgar/data/7789/000000778922000025/asb-20220511.htm | https://www.sec.gov/Archives/edgar/data/7789/000000778922000029/asb-20220523.htm | https://www.sec.gov/Archives/edgar/data/7789/000089271222000102/asb-20220426.htm | https://www.sec.gov/Archives/edgar/data/7789/000089271222000146/asb-20220615.htm,ASB 8-K 2022 Q2,
ASB,Associated Banc-Corp,sec_filing,8-K,2022,3,2022_Q3,3,0,missing,quarterly 8-K inventory compared to SEC filing list,local_file,,https://www.sec.gov/Archives/edgar/data/7789/000000778922000036/asb-20220721.htm | https://www.sec.gov/Archives/edgar/data/7789/000000778922000042/asb-20220906.htm | https://www.sec.gov/Archives/edgar/data/7789/000000778922000044/asb-20220913.htm,ASB 8-K 2022 Q3,
ASB,Associated Banc-Corp,sec_filing,8-K,2022,4,2022_Q4,3,0,missing,quarterly 8-K inventory compared to SEC filing list,local_file,,https://www.sec.gov/Archives/edgar/data/7789/000000778922000047/asb-20221020.htm | https://www.sec.gov/Archives/edgar/data/7789/000000778922000053/asb-20221104.htm | https://www.sec.gov/Archives/edgar/data/7789/000110465922117872/tm2230376d1_8k.htm,ASB 8-K 2022 Q4,
ASB,Associated Banc-Corp,sec_filing,8-K,2023,1,2023_Q1,3,0,missing,quarterly 8-K inventory compared to SEC filing list,local_file,,https://www.sec.gov/Archives/edgar/data/7789/000000778923000003/asb-20230126.htm | https://www.sec.gov/Archives/edgar/data/7789/000000778923000014/formcoverpage1q23investorp.htm | https://www.sec.gov/Archives/edgar/data/7789/000110465923018300/tm235046d5_8k.htm,ASB 8-K 2023 Q1,
ASB,Associated Banc-Corp,sec_filing,8-K,2023,2,2023_Q2,4,0,missing,quarterly 8-K inventory compared to SEC filing list,local_file,,https://www.sec.gov/Archives/edgar/data/7789/000000778923000028/asb-20230420.htm | https://www.sec.gov/Archives/edgar/data/7789/000000778923000038/asb-20230502.htm | https://www.sec.gov/Archives/edgar/data/7789/000000778923000046/asb-20230511.htm | https://www.sec.gov/Archives/edgar/data/7789/000110465923050943/tm2313923d1_8k.htm,ASB 8-K 2023 Q2,
ASB,Associated Banc-Corp,sec_filing,8-K,2023,3,2023_Q3,3,0,missing,quarterly 8-K inventory compared to SEC filing list,local_file,,https://www.sec.gov/Archives/edgar/data/7789/000000778923000053/asb-20230720.htm | https://www.sec.gov/Archives/edgar/data/7789/000000778923000061/asb-20230807.htm | https://www.sec.gov/Archives/edgar/data/7789/000000778923000066/asb-20230911.htm,ASB 8-K 2023 Q3,
ASB,Associated Banc-Corp,sec_filing,8-K,2023,4,2023_Q4,4,0,missing,quarterly 8-K inventory compared to SEC filing list,local_file,,https://www.sec.gov/Archives/edgar/data/7789/000000778923000069/asb-20231019.htm | https://www.sec.gov/Archives/edgar/data/7789/000000778923000080/asb-20231127.htm | https://www.sec.gov/Archives/edgar/data/7789/000110465923116359/tm2330242d1_8k.htm | https://www.sec.gov/Archives/edgar/data/7789/000110465923122843/tm2331873d1_8k.htm,ASB 8-K 2023 Q4,
ASB,Associated Banc-Corp,sec_filing,8-K,2024,1,2024_Q1,2,0,missing,quarterly 8-K inventory compared to SEC filing list,local_file,,https://www.sec.gov/Archives/edgar/data/7789/000000778924000004/asb-20240125.htm | https://www.sec.gov/Archives/edgar/data/7789/000000778924000015/asb-20240214.htm,ASB 8-K 2024 Q1,
ASB,Associated Banc-Corp,sec_filing,8-K,2024,2,2024_Q2,4,0,missing,quarterly 8-K inventory compared to SEC filing list,local_file,,https://www.sec.gov/Archives/edgar/data/7789/000000778924000039/asb-20240425.htm | https://www.sec.gov/Archives/edgar/data/7789/000000778924000046/asb-20240506.htm | https://www.sec.gov/Archives/edgar/data/7789/000000778924000052/asb-20240528.htm | https://www.sec.gov/Archives/edgar/data/7789/000110465924056390/tm2413278d1_8k.htm,ASB 8-K 2024 Q2,
ASB,Associated Banc-Corp,sec_filing,8-K,2024,3,2024_Q3,4,0,missing,quarterly 8-K inventory compared to SEC filing list,local_file,,https://www.sec.gov/Archives/edgar/data/7789/000000778924000058/asb-20240725.htm | https://www.sec.gov/Archives/edgar/data/7789/000000778924000069/asb-20240903.htm | https://www.sec.gov/Archives/edgar/data/7789/000110465924076827/tm2418570d1_8k.htm | https://www.sec.gov/Archives/edgar/data/7789/000110465924094961/tm2420075d5_8k.htm,ASB 8-K 2024 Q3,
ASB,Associated Banc-Corp,sec_filing,8-K,2024,4,2024_Q4,5,0,missing,quarterly 8-K inventory compared to SEC filing list,local_file,,https://www.sec.gov/Archives/edgar/data/7789/000000778924000072/asb-20241024.htm | https://www.sec.gov/Archives/edgar/data/7789/000000778924000081/asb-20241121.htm | https://www.sec.gov/Archives/edgar/data/7789/000110465924120147/tm2428385d4_8k.htm | https://www.sec.gov/Archives/edgar/data/7789/000110465924125536/tm2430097d1_8k.htm | https://www.sec.gov/Archives/edgar/data/7789/000110465924127488/tm2430560d1_8k.htm,ASB 8-K 2024 Q4,
ASB,Associated Banc-Corp,sec_filing,8-K,2025,1,2025_Q1,2,0,missing,quarterly 8-K inventory compared to SEC filing list,local_file,,https://www.sec.gov/Archives/edgar/data/7789/000000778925000003/asb-20250123.htm | https://www.sec.gov/Archives/edgar/data/7789/000000778925000009/asb-20250210.htm,ASB 8-K 2025 Q1,
ASB,Associated Banc-Corp,sec_filing,8-K,2025,2,2025_Q2,3,1,partial,quarterly 8-K inventory compared to SEC filing list,zip_member,/Users/omtailor/BUFN403_Capstone/10K_10Q_8K_DEF14A_combined_data.zip::data/sec-edgar-filings/ASB/8-K/ASB_8-K_2025_Q2/primary-document.html,https://www.sec.gov/Archives/edgar/data/7789/000000778925000046/asb-20250424.htm | https://www.sec.gov/Archives/edgar/data/7789/000110465925043817/tm2513851d1_8k.htm | https://www.sec.gov/Archives/edgar/data/7789/000110465925046571/tm2514485d1_8k.htm,ASB 8-K 2025 Q2,
ASB,Associated Banc-Corp,sec_filing,8-K,2025,3,2025_Q3,1,1,available,quarterly 8-K inventory compared to SEC filing list,zip_member,/Users/omtailor/BUFN403_Capstone/10K_10Q_8K_DEF14A_combined_data.zip::data/sec-edgar-filings/ASB/8-K/ASB_8-K_2025_Q3/primary-document.html,https://www.sec.gov/Archives/edgar/data/7789/000000778925000113/asb-20250724.htm,ASB 8-K 2025 Q3,
ASB,Associated Banc-Corp,sec_filing,8-K,2025,4,2025_Q4,4,4,available,quarterly 8-K inventory compared to SEC filing list,zip_member,/Users/omtailor/BUFN403_Capstone/10K_10Q_8K_DEF14A_combined_data.zip::data/sec-edgar-filings/ASB/8-K/ASB_8-K_2025_Q4/primary-document.html | /Users/omtailor/BUFN403_Capstone/10K_10Q_8K_DEF14A_combined_data.zip::data/sec-edgar-filings/ASB/8-K/ASB_8-K_2025_Q4_2/primary-document.html | /Users/omtailor/BUFN403_Capstone/10K_10Q_8K_DEF14A_combined_data.zip::data/sec-edgar-filings/ASB/8-K/ASB_8-K_2025_Q4_3/primary-document.html | /Users/omtailor/BUFN403_Capstone/10K_10Q_8K_DEF14A_combined_data.zip::data/sec-edgar-filings/ASB/8-K/ASB_8-K_2025_Q4_4/primary-document.html,https://www.sec.gov/Archives/edgar/data/7789/000000778925000173/asb-20251023.htm | https://www.sec.gov/Archives/edgar/data/7789/000000778925000187/asb-20251201.htm | https://www.sec.gov/Archives/edgar/data/7789/000000778925000194/asb-20251205.htm | https://www.sec.gov/Archives/edgar/data/7789/000119312525307500/d95884d8k.htm,ASB 8-K 2025 Q4,
ASB,Associated Banc-Corp,sec_filing,8-K,2026,1,2026_Q1,2,2,available,quarterly 8-K inventory compared to SEC filing list,zip_member,/Users/omtailor/BUFN403_Capstone/10K_10Q_8K_DEF14A_combined_data.zip::data/sec-edgar-filings/ASB/8-K/ASB_8-K_2026_Q1/primary-document.html | /Users/omtailor/BUFN403_Capstone/10K_10Q_8K_DEF14A_combined_data.zip::data/sec-edgar-filings/ASB/8-K/ASB_8-K_2026_Q1_2/primary-document.html,https://www.sec.gov/Archives/edgar/data/7789/000000778926000013/asb-20260122.htm | https://www.sec.gov/Archives/edgar/data/7789/000000778926000050/asb-20260209.htm,ASB 8-K 2026 Q1,
ASB,Associated Banc-Corp,mra_mria,mra_mria,,,all_periods,,0,not_public,no public MRA/MRIA document located,local_file,,,Associated Banc-Corp MRA MRIA supervisory letter AI,MRA/MRIA inventory has no fixed expected count
AXP,American Express Co,transcript,transcript,2024,1,2024_Q1,1,1,available,transcript present,zip_member,/Users/omtailor/BUFN403_Capstone/transcripts_final-20260304T030232Z-1-001.zip::transcripts_final/AXP_2024_Q1.txt,,American Express Co earnings call transcript 2024 Q1,
AXP,American Express Co,transcript,transcript,2024,2,2024_Q2,1,1,available,transcript present,zip_member,/Users/omtailor/BUFN403_Capstone/transcripts_final-20260304T030232Z-1-001.zip::transcripts_final/AXP_2024_Q2.txt,,American Express Co earnings call transcript 2024 Q2,
AXP,American Express Co,transcript,transcript,2024,3,2024_Q3,1,1,available,transcript present,zip_member,/Users/omtailor/BUFN403_Capstone/transcripts_final-20260304T030232Z-1-001.zip::transcripts_final/AXP_2024_Q3.txt,,American Express Co earnings call transcript 2024 Q3,
AXP,American Express Co,transcript,transcript,2024,4,2024_Q4,1,1,available,transcript present,zip_member,/Users/omtailor/BUFN403_Capstone/transcripts_final-20260304T030232Z-1-001.zip::transcripts_final/AXP_2024_Q4.txt,,American Express Co earnings call transcript 2024 Q4,
AXP,American Express Co,transcript,transcript,2025,1,2025_Q1,1,1,available,transcript present,zip_member,/Users/omtailor/BUFN403_Capstone/transcripts_final-20260304T030232Z-1-001.zip::transcripts_final/AXP_2025_Q1.txt,,American Express Co earnings call transcript 2025 Q1,
AXP,American Express Co,transcript,transcript,2025,2,2025_Q2,1,1,available,transcript present,zip_member,/Users/omtailor/BUFN403_Capstone/transcripts_final-20260304T030232Z-1-001.zip::transcripts_final/AXP_2025_Q2.txt,,American Express Co earnings call transcript 2025 Q2,
AXP,American Express Co,transcript,transcript,2025,3,2025_Q3,1,1,available,transcript present,zip_member,/Users/omtailor/BUFN403_Capstone/transcripts_final-20260304T030232Z-1-001.zip::transcripts_final/AXP_2025_Q3.txt,,American Express Co earnings call transcript 2025 Q3,
AXP,American Express Co,transcript,transcript,2025,4,2025_Q4,1,1,available,transcript present,zip_member,/Users/omtailor/BUFN403_Capstone/transcripts_final-20260304T030232Z-1-001.zip::transcripts_final/AXP_2025_Q4.txt,,American Express Co earnings call transcript 2025 Q4,
AXP,American Express Co,call_report,call_report,2024,1,2024_Q1,1,0,missing,call report exists via FDIC API but not stored locally,local_file,,https://api.fdic.gov/banks/financials?format=json&limit=200&sort_by=REPDTE&sort_order=DESC&filters=CERT:27471,American Express Co call report 2024 Q1,"Matched FDIC institution 'American Express National  Bank' / AMERICAN EXPRESS CO (CERT 27471, confidence 1.0)"
AXP,American Express Co,call_report,call_report,2024,2,2024_Q2,1,0,missing,call report exists via FDIC API but not stored locally,local_file,,https://api.fdic.gov/banks/financials?format=json&limit=200&sort_by=REPDTE&sort_order=DESC&filters=CERT:27471,American Express Co call report 2024 Q2,"Matched FDIC institution 'American Express National  Bank' / AMERICAN EXPRESS CO (CERT 27471, confidence 1.0)"
AXP,American Express Co,call_report,call_report,2024,3,2024_Q3,1,0,missing,call report exists via FDIC API but not stored locally,local_file,,https://api.fdic.gov/banks/financials?format=json&limit=200&sort_by=REPDTE&sort_order=DESC&filters=CERT:27471,American Express Co call report 2024 Q3,"Matched FDIC institution 'American Express National  Bank' / AMERICAN EXPRESS CO (CERT 27471, confidence 1.0)"
AXP,American Express Co,call_report,call_report,2024,4,2024_Q4,1,0,missing,call report exists via FDIC API but not stored locally,local_file,,https://api.fdic.gov/banks/financials?format=json&limit=200&sort_by=REPDTE&sort_order=DESC&filters=CERT:27471,American Express Co call report 2024 Q4,"Matched FDIC institution 'American Express National  Bank' / AMERICAN EXPRESS CO (CERT 27471, confidence 1.0)"
AXP,American Express Co,call_report,call_report,2025,1,2025_Q1,1,0,missing,call report exists via FDIC API but not stored locally,local_file,,https://api.fdic.gov/banks/financials?format=json&limit=200&sort_by=REPDTE&sort_order=DESC&filters=CERT:27471,American Express Co call report 2025 Q1,"Matched FDIC institution 'American Express National  Bank' / AMERICAN EXPRESS CO (CERT 27471, confidence 1.0)"
AXP,American Express Co,call_report,call_report,2025,2,2025_Q2,1,0,missing,call report exists via FDIC API but not stored locally,local_file,,https://api.fdic.gov/banks/financials?format=json&limit=200&sort_by=REPDTE&sort_order=DESC&filters=CERT:27471,American Express Co call report 2025 Q2,"Matched FDIC institution 'American Express National  Bank' / AMERICAN EXPRESS CO (CERT 27471, confidence 1.0)"
AXP,American Express Co,call_report,call_report,2025,3,2025_Q3,1,0,missing,call report exists via FDIC API but not stored locally,local_file,,https://api.fdic.gov/banks/financials?format=json&limit=200&sort_by=REPDTE&sort_order=DESC&filters=CERT:27471,American Express Co call report 2025 Q3,"Matched FDIC institution 'American Express National  Bank' / AMERICAN EXPRESS CO (CERT 27471, confidence 1.0)"
AXP,American Express Co,call_report,call_report,2025,4,2025_Q4,1,0,missing,call report exists via FDIC API but not stored locally,local_file,,https://api.fdic.gov/banks/financials?format=json&limit=200&sort_by=REPDTE&sort_order=DESC&filters=CERT:27471,American Express Co call report 2025 Q4,"Matched FDIC institution 'American Express National  Bank' / AMERICAN EXPRESS CO (CERT 27471, confidence 1.0)"
AXP,American Express Co,sec_filing,10-K,2024,4,2024_Q4,0,1,not_filed_by_cutoff,filing missing locally,zip_member,/Users/omtailor/BUFN403_Capstone/10K_10Q_8K_DEF14A_combined_data.zip::data/sec-edgar-filings/AXP/10-K/AXP_10-K_2024_Q4/primary-document.html,,AXP 10-K 2024,
AXP,American Express Co,sec_filing,10-K,2025,4,2025_Q4,0,1,not_filed_by_cutoff,filing missing locally,zip_member,/Users/omtailor/BUFN403_Capstone/10K_10Q_8K_DEF14A_combined_data.zip::data/sec-edgar-filings/AXP/10-K/AXP_10-K_2025_Q4/primary-document.html,,AXP 10-K 2025,
AXP,American Express Co,sec_filing,10-Q,2024,1,2024_Q1,0,1,not_filed_by_cutoff,filing missing locally,zip_member,/Users/omtailor/BUFN403_Capstone/10K_10Q_8K_DEF14A_combined_data.zip::data/sec-edgar-filings/AXP/10-Q/AXP_10-Q_2024_Q1/primary-document.html,,AXP 10-Q 2024,
AXP,American Express Co,sec_filing,10-Q,2024,2,2024_Q2,1,1,available,local filing coverage complete,zip_member,/Users/omtailor/BUFN403_Capstone/10K_10Q_8K_DEF14A_combined_data.zip::data/sec-edgar-filings/AXP/10-Q/AXP_10-Q_2024_Q2/primary-document.html,https://www.sec.gov/Archives/edgar/data/4962/000000496224000031/axp-20240331.htm,AXP 10-Q 2024,
AXP,American Express Co,sec_filing,10-Q,2024,3,2024_Q3,1,1,available,local filing coverage complete,zip_member,/Users/omtailor/BUFN403_Capstone/10K_10Q_8K_DEF14A_combined_data.zip::data/sec-edgar-filings/AXP/10-Q/AXP_10-Q_2024_Q3/primary-document.html,https://www.sec.gov/Archives/edgar/data/4962/000000496224000052/axp-20240630.htm,AXP 10-Q 2024,
AXP,American Express Co,sec_filing,10-Q,2025,1,2025_Q1,0,1,not_filed_by_cutoff,filing missing locally,zip_member,/Users/omtailor/BUFN403_Capstone/10K_10Q_8K_DEF14A_combined_data.zip::data/sec-edgar-filings/AXP/10-Q/AXP_10-Q_2025_Q1/primary-document.html,,AXP 10-Q 2025,
AXP,American Express Co,sec_filing,10-Q,2025,2,2025_Q2,1,1,available,local filing coverage complete,zip_member,/Users/omtailor/BUFN403_Capstone/10K_10Q_8K_DEF14A_combined_data.zip::data/sec-edgar-filings/AXP/10-Q/AXP_10-Q_2025_Q2/primary-document.html,https://www.sec.gov/Archives/edgar/data/4962/000000496225000045/axp-20250331.htm,AXP 10-Q 2025,
